alert_type,ticker,price,timestamp,date,time,channel
exit,PLTR,187.03,2025-11-06T14:55:03.129000+00:00,2025-11-06,14:55:03,pro-account-alerts
exit,QURE,28.83,2025-11-06T15:00:04.512000+00:00,2025-11-06,15:00:04,asumasnam-alerts
exit,APP,616.25,2025-11-06T15:00:11.014000+00:00,2025-11-06,15:00:11,pro-account-alerts
exit,GOOGL,283.85,2025-11-06T15:05:01.231000+00:00,2025-11-06,15:05:01,pro-account-alerts
exit,MU,238.24,2025-11-06T15:05:03.788000+00:00,2025-11-06,15:05:03,pro-account-alerts
exit,CVX,153.69,2025-11-06T15:05:11.787000+00:00,2025-11-06,15:05:11,asumasnam-alerts
exit,QURE,28.78,2025-11-06T15:20:05.076000+00:00,2025-11-06,15:20:05,asumasnam-alerts
call,IBM,309.4,2025-11-06T15:25:03.748000+00:00,2025-11-06,15:25:03,pro-account-alerts
exit,BRK,488.9,2025-11-06T15:30:10.365000+00:00,2025-11-06,15:30:10,pro-account-alerts
exit,IONQ,54.91,2025-11-06T15:40:01.447000+00:00,2025-11-06,15:40:01,pro-account-alerts
exit,MSFT,499.06,2025-11-06T15:40:02.039000+00:00,2025-11-06,15:40:02,pro-account-alerts
exit,IBM,307.49,2025-11-06T15:40:04.955000+00:00,2025-11-06,15:40:04,pro-account-alerts
exit,UNH,326.67,2025-11-06T15:40:06.692000+00:00,2025-11-06,15:40:06,pro-account-alerts
exit,QURE,28.72,2025-11-06T15:40:32.649000+00:00,2025-11-06,15:40:32,asumasnam-alerts
exit,AXP,365.13,2025-11-06T15:45:05.926000+00:00,2025-11-06,15:45:05,pro-account-alerts
exit,PSX,138.06,2025-11-06T15:45:21.037000+00:00,2025-11-06,15:45:21,asumasnam-alerts
call,LOW,234.4,2025-11-06T15:55:12.407000+00:00,2025-11-06,15:55:12,pro-account-alerts
exit,BA,197.11,2025-11-06T16:05:05.008000+00:00,2025-11-06,16:05:05,asumasnam-alerts
exit,HD,371.15,2025-11-06T16:05:18.172000+00:00,2025-11-06,16:05:18,pro-account-alerts
exit,QURE,27.76,2025-11-06T16:10:41.354000+00:00,2025-11-06,16:10:41,asumasnam-alerts
exit,CRWD,519.94,2025-11-06T16:15:09.564000+00:00,2025-11-06,16:15:09,pro-account-alerts
exit,OKLO,108.615,2025-11-06T16:20:03.969000+00:00,2025-11-06,16:20:03,asumasnam-alerts
exit,LOW,233.71,2025-11-06T16:20:55.285000+00:00,2025-11-06,16:20:55,pro-account-alerts
exit,GOOGL,283.23,2025-11-06T16:40:04.510000+00:00,2025-11-06,16:40:04,pro-account-alerts
call,GOOGL,284.18,2025-11-06T16:55:02.257000+00:00,2025-11-06,16:55:02,pro-account-alerts
exit,META,619.27,2025-11-06T17:00:03.520000+00:00,2025-11-06,17:00:03,asumasnam-alerts
call,LLY,944.93,2025-11-06T17:05:03.075000+00:00,2025-11-06,17:05:03,pro-account-alerts
exit,QURE,26.8,2025-11-06T17:05:16.153000+00:00,2025-11-06,17:05:16,asumasnam-alerts
exit,LLY,925.61,2025-11-06T17:20:04.168000+00:00,2025-11-06,17:20:04,pro-account-alerts
exit,SPY,669.2,2025-11-06T17:25:01.639000+00:00,2025-11-06,17:25:01,expert-spx-alerts
exit,AXP,363.21,2025-11-06T17:25:04.033000+00:00,2025-11-06,17:25:04,pro-account-alerts
exit,HUM,254.2,2025-11-06T17:45:08.964000+00:00,2025-11-06,17:45:08,pro-account-alerts
call,GOOGL,285.36,2025-11-06T17:50:00.580000+00:00,2025-11-06,17:50:00,pro-account-alerts
exit,ULTA,513.5,2025-11-06T17:55:05.751000+00:00,2025-11-06,17:55:05,asumasnam-alerts
call,MU,241.08,2025-11-06T17:55:05.765000+00:00,2025-11-06,17:55:05,pro-account-alerts
exit,LOW,232.91,2025-11-06T17:55:16.245000+00:00,2025-11-06,17:55:16,pro-account-alerts
exit,BA,197.0,2025-11-06T18:05:03.757000+00:00,2025-11-06,18:05:03,asumasnam-alerts
exit,UNH,323.41,2025-11-06T18:05:03.973000+00:00,2025-11-06,18:05:03,pro-account-alerts
exit,TSM,288.27,2025-11-06T18:10:01.601000+00:00,2025-11-06,18:10:01,asumasnam-alerts
exit,SPY,669.32,2025-11-06T18:10:01.757000+00:00,2025-11-06,18:10:01,expert-spx-alerts
exit,GOOGL,284.63,2025-11-06T18:10:01.877000+00:00,2025-11-06,18:10:01,pro-account-alerts
exit,CRWD,523.92,2025-11-06T18:10:07.299000+00:00,2025-11-06,18:10:07,pro-account-alerts
exit,CVNA,290.88,2025-11-06T18:20:05.640000+00:00,2025-11-06,18:20:05,asumasnam-alerts
exit,NDX,25123.5533,2025-11-06T18:25:02.736000+00:00,2025-11-06,18:25:02,expert-spx-alerts
call,PSX,139.14,2025-11-06T18:30:12.018000+00:00,2025-11-06,18:30:12,asumasnam-alerts
exit,HD,368.4,2025-11-06T18:40:05.610000+00:00,2025-11-06,18:40:05,pro-account-alerts
exit,QURE,27.87,2025-11-06T18:40:24.468000+00:00,2025-11-06,18:40:24,asumasnam-alerts
call,IBM,311.2,2025-11-06T18:55:03.964000+00:00,2025-11-06,18:55:03,pro-account-alerts
exit,NVDA,188.75,2025-11-06T19:00:01.489000+00:00,2025-11-06,19:00:01,asumasnam-alerts
exit,OKLO,106.0,2025-11-06T19:00:02.952000+00:00,2025-11-06,19:00:02,asumasnam-alerts
exit,ORCL,243.8,2025-11-06T19:00:10.843000+00:00,2025-11-06,19:00:10,asumasnam-alerts
exit,AVGO,356.71,2025-11-06T19:00:13.176000+00:00,2025-11-06,19:00:13,pro-account-alerts
exit,QCOM,173.61,2025-11-06T19:00:14.334000+00:00,2025-11-06,19:00:14,asumasnam-alerts
exit,BRK,492.21,2025-11-06T19:05:00.849000+00:00,2025-11-06,19:05:00,pro-account-alerts
call,CRWD,531.05,2025-11-06T19:05:01.290000+00:00,2025-11-06,19:05:01,pro-account-alerts
call,IBM,312.21,2025-11-06T19:10:05.113000+00:00,2025-11-06,19:10:05,pro-account-alerts
call,MAR,282.04,2025-11-06T19:10:48.281000+00:00,2025-11-06,19:10:48,pro-account-alerts
call,CRWD,533.36,2025-11-06T19:20:04.189000+00:00,2025-11-06,19:20:04,pro-account-alerts
exit,QURE,27.45,2025-11-06T19:20:44.430000+00:00,2025-11-06,19:20:44,asumasnam-alerts
call,CRWD,536.7,2025-11-06T19:25:03.253000+00:00,2025-11-06,19:25:03,pro-account-alerts
call,AXP,366.19,2025-11-06T19:25:09.426000+00:00,2025-11-06,19:25:09,pro-account-alerts
exit,HD,368.51,2025-11-06T19:25:10.338000+00:00,2025-11-06,19:25:10,pro-account-alerts
call,IONQ,57.94,2025-11-06T19:30:03.181000+00:00,2025-11-06,19:30:03,pro-account-alerts
call,IBM,313.3,2025-11-06T19:30:09.938000+00:00,2025-11-06,19:30:09,pro-account-alerts
call,BABA,170.145,2025-11-06T19:40:00.738000+00:00,2025-11-06,19:40:00,pro-account-alerts
exit,CVX,153.44,2025-11-06T19:40:03.704000+00:00,2025-11-06,19:40:03,asumasnam-alerts
exit,UNH,323.6,2025-11-06T19:45:02.310000+00:00,2025-11-06,19:45:02,pro-account-alerts
call,NET,228.34,2025-11-06T19:45:16.486000+00:00,2025-11-06,19:45:16,pro-account-alerts
exit,RUT,2431.2042,2025-11-06T19:50:01.787000+00:00,2025-11-06,19:50:01,expert-spx-alerts
exit,ORCL,245.54,2025-11-06T19:50:05.140000+00:00,2025-11-06,19:50:05,asumasnam-alerts
exit,COIN,298.29,2025-11-06T19:50:08.214000+00:00,2025-11-06,19:50:08,pro-account-alerts
exit,AVGO,358.66,2025-11-06T19:55:00.762000+00:00,2025-11-06,19:55:00,pro-account-alerts
call,CRWD,538.77,2025-11-06T19:55:04.781000+00:00,2025-11-06,19:55:04,pro-account-alerts
call,LLY,938.5,2025-11-06T20:00:08.943000+00:00,2025-11-06,20:00:08,pro-account-alerts
call,MAR,283.4,2025-11-06T20:00:35.880000+00:00,2025-11-06,20:00:35,pro-account-alerts
exit,IONQ,57.33,2025-11-06T20:05:01.393000+00:00,2025-11-06,20:05:01,pro-account-alerts
exit,QURE,27.75,2025-11-06T20:10:04.073000+00:00,2025-11-06,20:10:04,asumasnam-alerts
call,LLY,939.77,2025-11-06T20:10:05.828000+00:00,2025-11-06,20:10:05,pro-account-alerts
call,IBM,314.36,2025-11-06T20:15:06.029000+00:00,2025-11-06,20:15:06,pro-account-alerts
exit,MSFT,499.52,2025-11-06T20:15:06.999000+00:00,2025-11-06,20:15:06,pro-account-alerts
exit,ORCL,245.53,2025-11-06T20:20:04.907000+00:00,2025-11-06,20:20:04,asumasnam-alerts
call,DE,477.14,2025-11-06T20:20:07.536000+00:00,2025-11-06,20:20:07,pro-account-alerts
call,DE,477.14,2025-11-06T20:20:07.551000+00:00,2025-11-06,20:20:07,asumasnam-alerts
call,AXP,367.21,2025-11-06T20:25:02.346000+00:00,2025-11-06,20:25:02,pro-account-alerts
call,DE,480.06,2025-11-06T20:25:02.753000+00:00,2025-11-06,20:25:02,pro-account-alerts
call,DE,480.06,2025-11-06T20:25:03.150000+00:00,2025-11-06,20:25:03,asumasnam-alerts
exit,LLY,936.52,2025-11-06T20:25:06.862000+00:00,2025-11-06,20:25:06,pro-account-alerts
exit,TSM,289.88,2025-11-06T20:30:03.337000+00:00,2025-11-06,20:30:03,asumasnam-alerts
exit,CVNA,294.285,2025-11-06T20:30:04.159000+00:00,2025-11-06,20:30:04,asumasnam-alerts
exit,CVX,153.31,2025-11-06T20:30:04.978000+00:00,2025-11-06,20:30:04,asumasnam-alerts
exit,AXP,366.65,2025-11-06T20:30:05.967000+00:00,2025-11-06,20:30:05,pro-account-alerts
exit,PSX,138.91,2025-11-06T20:30:11.302000+00:00,2025-11-06,20:30:11,asumasnam-alerts
exit,LOW,231.88,2025-11-06T20:30:12.037000+00:00,2025-11-06,20:30:12,pro-account-alerts
exit,IBM,313.97,2025-11-06T20:30:12.117000+00:00,2025-11-06,20:30:12,pro-account-alerts
call,LMT,470.92,2025-11-06T20:35:20.602000+00:00,2025-11-06,20:35:20,asumasnam-alerts
exit,SPY,671.92,2025-11-06T20:40:01.390000+00:00,2025-11-06,20:40:01,expert-spx-alerts
exit,CRWD,537.2,2025-11-06T20:40:02.638000+00:00,2025-11-06,20:40:02,pro-account-alerts
exit,QURE,28.06,2025-11-06T20:40:04.442000+00:00,2025-11-06,20:40:04,asumasnam-alerts
call,BRK,492.56,2025-11-06T20:40:04.636000+00:00,2025-11-06,20:40:04,pro-account-alerts
exit,META,620.04,2025-11-06T20:45:00.597000+00:00,2025-11-06,20:45:00,asumasnam-alerts
exit,NVDA,188.29,2025-11-06T20:45:01.158000+00:00,2025-11-06,20:45:01,asumasnam-alerts
exit,NDX,25236.9479,2025-11-06T20:45:06.065000+00:00,2025-11-06,20:45:06,expert-spx-alerts
exit,MAR,282.64,2025-11-06T20:45:11.956000+00:00,2025-11-06,20:45:11,pro-account-alerts
exit,NET,226.62,2025-11-06T20:45:17.109000+00:00,2025-11-06,20:45:17,pro-account-alerts
exit,BABA,168.79,2025-11-06T20:50:02.287000+00:00,2025-11-06,20:50:02,pro-account-alerts
exit,PLTR,174.71,2025-11-06T20:50:02.288000+00:00,2025-11-06,20:50:02,pro-account-alerts
exit,ASTS,65.21,2025-11-06T20:50:03.052000+00:00,2025-11-06,20:50:03,pro-account-alerts
exit,LMT,469.69,2025-11-06T20:50:03.775000+00:00,2025-11-06,20:50:03,asumasnam-alerts
exit,GOOGL,284.51,2025-11-06T20:55:01.032000+00:00,2025-11-06,20:55:01,pro-account-alerts
call,BRK,493.76,2025-11-06T20:55:04.315000+00:00,2025-11-06,20:55:04,pro-account-alerts
exit,CVX,152.99,2025-11-06T21:00:33.884000+00:00,2025-11-06,21:00:33,asumasnam-alerts
exit,LOW,231.4,2025-11-06T21:01:00.613000+00:00,2025-11-06,21:01:00,pro-account-alerts
exit,OKLO,99.52,2025-11-07T14:35:01.212000+00:00,2025-11-07,14:35:01,asumasnam-alerts
exit,IONQ,53.25,2025-11-07T14:35:03.731000+00:00,2025-11-07,14:35:03,pro-account-alerts
exit,MU,234.23,2025-11-07T14:35:04.404000+00:00,2025-11-07,14:35:04,pro-account-alerts
exit,BA,194.44,2025-11-07T14:35:05.729000+00:00,2025-11-07,14:35:05,asumasnam-alerts
exit,APP,609.49,2025-11-07T14:35:07.827000+00:00,2025-11-07,14:35:07,pro-account-alerts
call,COST,929.07,2025-11-07T14:35:19.026000+00:00,2025-11-07,14:35:19,asumasnam-alerts
call,MAR,285.95,2025-11-07T14:40:06.666000+00:00,2025-11-07,14:40:06,pro-account-alerts
call,COST,935.07,2025-11-07T14:40:08.564000+00:00,2025-11-07,14:40:08,asumasnam-alerts
call,BRK,495.38,2025-11-07T14:45:06.845000+00:00,2025-11-07,14:45:06,pro-account-alerts
call,HD,372.54,2025-11-07T14:50:06.889000+00:00,2025-11-07,14:50:06,pro-account-alerts
call,LOW,233.01,2025-11-07T14:50:07.065000+00:00,2025-11-07,14:50:07,pro-account-alerts
call,BRK,497.57,2025-11-07T14:55:04.258000+00:00,2025-11-07,14:55:04,pro-account-alerts
call,CVX,155.61,2025-11-07T14:55:04.281000+00:00,2025-11-07,14:55:04,asumasnam-alerts
call,MAR,288.1,2025-11-07T14:55:31.799000+00:00,2025-11-07,14:55:31,pro-account-alerts
call,MAR,289.2,2025-11-07T15:05:01.334000+00:00,2025-11-07,15:05:01,pro-account-alerts
exit,LOW,232.08,2025-11-07T15:15:10.542000+00:00,2025-11-07,15:15:10,pro-account-alerts
exit,HUM,250.53,2025-11-07T15:35:08.396000+00:00,2025-11-07,15:35:08,pro-account-alerts
exit,GOOGL,276.85,2025-11-07T15:40:03.371000+00:00,2025-11-07,15:40:03,pro-account-alerts
exit,APP,591.74,2025-11-07T15:45:07.206000+00:00,2025-11-07,15:45:07,pro-account-alerts
exit,GE,298.49,2025-11-07T15:45:08.183000+00:00,2025-11-07,15:45:08,asumasnam-alerts
exit,QURE,26.52,2025-11-07T15:50:13.909000+00:00,2025-11-07,15:50:13,asumasnam-alerts
exit,ULTA,509.78,2025-11-07T16:00:16.250000+00:00,2025-11-07,16:00:16,asumasnam-alerts
call,BRK,498.98,2025-11-07T16:10:03.287000+00:00,2025-11-07,16:10:03,pro-account-alerts
call,MAR,290.27,2025-11-07T16:10:08.062000+00:00,2025-11-07,16:10:08,pro-account-alerts
exit,QURE,26.66,2025-11-07T16:10:26.567000+00:00,2025-11-07,16:10:26,asumasnam-alerts
exit,IBM,304.55,2025-11-07T16:15:00.726000+00:00,2025-11-07,16:15:00,pro-account-alerts
exit,MU,226.68,2025-11-07T16:15:06.248000+00:00,2025-11-07,16:15:06,pro-account-alerts
exit,ORCL,233.23,2025-11-07T16:30:09.847000+00:00,2025-11-07,16:30:09,asumasnam-alerts
